filename,L1_x,L1_y,L2_x,L2_y,R1_x,R1_y,R2_x,R2_y,L_bbox_TL_x,L_bbox_TL_y,L_bbox_TR_x,L_bbox_TR_y,L_bbox_BR_x,L_bbox_BR_y,L_bbox_BL_x,L_bbox_BL_y,R_bbox_TL_x,R_bbox_TL_y,R_bbox_TR_x,R_bbox_TR_y,R_bbox_BR_x,R_bbox_BR_y,R_bbox_BL_x,R_bbox_BL_y,L_conf,L1_conf,L2_conf,R_conf,R1_conf,R2_conf,L1_x3d,L1_y3d,L1_z3d,L2_x3d,L2_y3d,L2_z3d,R1_x3d,R1_y3d,R1_z3d,R2_x3d,R2_y3d,R2_z3d
000017_left_video_106.jpg,296.5,458.3,388.9,422.7,837.8,475.4,720.7,562.9,0.4,335.1,412.8,335.1,412.8,498.1,0.4,498.1,671.3,427.0,1400.0,427.0,1400.0,576.0,671.3,576.0,0.882,0.9981,0.9987,0.8308,0.9999,0.9998,-29.3197,0.0361,192.8528,-22.119,-3.443,204.9239,27.8405,2.1866,261.9521,12.871,12.7952,255.3783
000017_left_video_107.jpg,359.7,465.3,426.8,444.0,838.0,465.6,723.6,552.6,0.7,328.2,413.5,328.2,413.5,492.7,0.7,492.7,672.3,421.7,1400.0,421.7,1400.0,559.7,672.3,559.7,0.8578,0.9953,0.9977,0.8356,0.9999,0.9999,-31.5534,0.9133,258.906,-23.5119,-1.7367,261.6755,27.8464,0.9609,261.7722,13.2111,11.5284,255.1205
000017_left_video_108.jpg,380.8,461.2,435.1,441.2,837.4,462.4,718.1,534.9,0.8,318.3,413.8,318.3,413.8,484.3,0.8,484.3,671.9,415.7,1400.0,415.7,1400.0,548.5,671.9,548.5,0.7976,0.9965,0.9983,0.87,0.9999,0.9998,-29.4118,0.4133,263.0687,-22.5972,-2.0976,263.0934,27.9034,0.5639,263.0168,12.6277,9.4379,256.8745
000017_left_video_109.jpg,306.9,436.1,393.4,416.6,840.9,456.4,721.4,526.4,0.1,311.0,416.3,311.0,416.3,468.7,0.1,468.7,670.7,410.3,1400.0,410.3,1400.0,544.2,670.7,544.2,0.8326,0.9983,0.9987,0.8757,0.9999,0.9998,-28.571,-2.0217,194.2702,-28.9344,-5.3915,273.5081,27.9827,-0.1868,259.6756,12.9863,8.3663,255.9683
000017_left_video_11.jpg,417.5,450.2,506.9,523.8,900.0,460.4,791.3,452.4,0.0,297.3,540.8,297.3,540.8,546.0,0.0,546.0,767.2,387.7,1400.0,387.7,1400.0,541.5,767.2,541.5,0.7745,0.9995,0.9989,0.848,1.0,0.9998,-19.3632,-0.7553,205.3592,-13.5833,8.2731,263.1048,35.3282,0.309,259.8363,22.2766,-0.6963,264.9116
000017_left_video_110.jpg,337.0,440.4,401.9,419.7,847.7,447.7,727.1,512.4,0.9,308.1,415.4,308.1,415.4,457.1,0.9,457.1,670.9,401.9,1400.0,401.9,1400.0,537.1,670.9,537.1,0.8414,0.9974,0.998,0.8686,0.9999,0.9998,-35.23,-2.218,265.4769,-27.8417,-4.9899,273.6724,28.8236,-1.2648,259.6599,13.6523,6.6415,255.403
000017_left_video_111.jpg,300.2,408.3,388.2,400.5,845.7,441.3,735.7,499.4,0.3,300.2,421.8,300.2,421.8,453.3,0.3,453.3,673.1,389.7,1400.0,389.7,1400.0,530.7,673.1,530.7,0.841,0.9993,0.9995,0.8533,0.9999,0.9998,-29.0726,-4.5801,193.4745,-30.3544,-7.6804,280.3542,28.7451,-2.0701,261.1981,14.8196,5.0981,257.4732
000017_left_video_112.jpg,295.7,402.4,396.9,385.0,840.9,434.9,729.4,493.2,0.0,288.4,423.0,288.4,423.0,446.4,0.0,446.4,674.6,378.7,1400.0,378.7,1400.0,525.4,674.6,525.4,0.8621,0.9989,0.9989,0.8497,0.9999,0.9998,-29.4379,-5.1162,193.1454,-26.9047,-8.9903,258.4017,27.9971,-2.8526,259.8089,13.9411,4.3041,255.5585
000017_left_video_113.jpg,293.7,393.5,395.0,381.5,852.0,415.7,735.2,480.3,0.0,285.2,423.3,285.2,423.3,440.4,0.0,440.4,678.9,372.8,1399.8,372.8,1399.8,514.5,678.9,514.5,0.8671,0.9994,0.9992,0.8599,0.9999,0.9997,-29.7448,-5.961,193.9447,-28.5519,-9.9124,271.8544,29.3465,-5.2282,259.5721,14.7221,2.7446,256.8436
000017_left_video_114.jpg,295.7,388.1,404.4,374.9,852.2,408.6,737.1,472.3,0.4,270.9,430.3,270.9,430.3,433.3,0.4,433.3,680.1,372.4,1400.0,372.4,1400.0,508.5,680.1,508.5,0.8173,0.999,0.9987,0.8527,0.9999,0.9998,-29.6545,-6.4815,194.5666,-28.0838,-11.0647,279.3276,29.3601,-6.1054,259.4735,15.0359,1.7736,258.2328
000017_left_video_115.jpg,329.8,379.7,416.4,381.8,846.5,401.5,739.3,465.8,0.2,267.0,431.0,267.0,431.0,425.9,0.2,425.9,680.7,361.0,1400.0,361.0,1400.0,502.0,680.7,502.0,0.8034,0.9983,0.9986,0.8017,0.9999,0.9998,-37.4993,-10.28,275.446,-26.3937,-10.1102,278.3725,28.7584,-7.0099,260.4155,15.3333,0.9743,258.6769
000017_left_video_116.jpg,290.3,368.0,407.7,367.1,848.1,398.4,729.5,458.3,0.1,247.8,430.9,247.8,430.9,420.2,0.1,420.2,679.5,356.6,1400.0,356.6,1400.0,496.6,679.5,496.6,0.8033,0.9997,0.9995,0.8167,0.9999,0.9998,-30.1499,-8.3461,194.5281,-27.1148,-11.8727,273.981,29.1723,-7.4501,262.35,14.1583,0.0486,259.3134
000017_left_video_117.jpg,296.3,369.3,413.6,364.7,848.7,386.9,744.8,452.7,0.0,244.6,432.5,244.6,432.5,419.6,0.0,419.6,685.0,343.8,1400.0,343.8,1400.0,488.2,685.0,488.2,0.8001,0.9985,0.9982,0.8203,0.9999,0.9998,-29.862,-8.3002,196.2964,-27.197,-12.5814,282.8583,29.3426,-8.9188,263.2041,16.1605,-0.6488,261.0721
000017_left_video_118.jpg,296.7,361.8,420.0,361.3,854.6,381.7,750.0,437.8,0.1,245.5,436.9,245.5,436.9,408.8,0.1,408.8,686.6,340.2,1400.0,340.2,1400.0,483.8,686.6,483.8,0.8303,0.9884,0.9887,0.8381,0.9999,0.9998,-29.3386,-8.8561,193.0987,-26.2536,-13.001,282.0051,24.9081,-7.9252,217.9226,16.8865,-2.5168,262.285
000017_left_video_119.jpg,299.0,354.8,417.4,360.1,861.2,383.8,763.8,426.9,0.2,233.4,436.3,233.4,436.3,402.2,0.2,402.2,684.0,335.8,1400.0,335.8,1400.0,480.3,684.0,480.3,0.8413,0.9962,0.9958,0.8227,0.9999,0.9998,-29.2594,-9.5445,193.9787,-26.8238,-13.2714,284.3401,25.0188,-7.5334,213.0211,18.8544,-3.9312,265.6761
000017_left_video_12.jpg,511.5,514.4,532.4,558.2,897.9,471.7,793.3,460.7,0.3,292.4,537.0,292.4,537.0,517.8,0.3,517.8,762.3,397.4,1400.0,397.4,1400.0,546.4,762.3,546.4,0.3136,0.9253,0.907,0.8343,1.0,0.9998,-10.5118,5.7328,212.6531,-10.672,12.9444,270.4621,35.5608,1.7342,263.4891,21.8498,0.3424,256.9202
000017_left_video_120.jpg,299.4,353.1,417.8,362.9,859.5,395.5,777.1,405.0,0.0,219.8,437.4,219.8,437.4,404.3,0.0,404.3,800.0,333.9,1400.0,333.9,1400.0,477.1,800.0,477.1,0.8466,0.9986,0.9981,0.7931,0.9997,0.9986,-29.1854,-9.6896,193.7331,-26.1805,-12.6078,278.0835,24.9888,-6.3805,214.2453,20.4683,-6.6842,264.7408
000017_left_video_121.jpg,310.3,342.7,421.6,361.4,855.0,389.1,757.9,419.3,0.1,216.1,438.6,216.1,438.6,399.9,0.1,399.9,702.2,333.5,1400.0,333.5,1400.0,474.6,702.2,474.6,0.8443,0.9994,0.9991,0.8157,0.9999,0.9997,-28.1848,-10.6537,193.7818,-25.887,-12.912,280.3659,28.7124,-8.2347,250.7874,18.207,-4.922,267.1531
000017_left_video_122.jpg,304.9,344.7,421.0,363.9,855.6,379.5,755.5,414.4,0.2,213.5,437.5,213.5,437.5,397.9,0.2,397.9,687.1,331.6,1400.0,331.6,1400.0,473.9,687.1,473.9,0.8473,0.9989,0.9984,0.8528,0.9999,0.9998,-29.0072,-10.5867,195.9643,-26.206,-12.6932,282.9442,24.6373,-8.0318,214.6574,17.9884,-5.5737,268.4561
000017_left_video_123.jpg,303.2,342.9,419.6,364.9,851.5,377.2,752.5,413.3,0.3,208.2,436.7,208.2,436.7,395.5,0.3,395.5,690.3,330.7,1399.9,330.7,1399.9,472.9,690.3,472.9,0.8476,0.9986,0.998,0.8607,0.9999,0.9998,-29.1047,-10.7323,195.5512,-26.1951,-12.463,280.8001,28.4163,-9.7008,251.8764,17.5132,-5.6852,267.0709
000017_left_video_124.jpg,309.3,344.4,422.7,373.0,850.5,375.0,750.8,407.7,0.4,208.0,434.9,208.0,434.9,397.5,0.4,397.5,689.2,327.4,1400.0,327.4,1400.0,472.4,689.2,472.4,0.8377,0.987,0.9869,0.8518,0.9999,0.9998,-28.7984,-10.69,197.353,-25.787,-11.3808,280.8796,29.4616,-10.3757,262.2509,17.3253,-6.4095,267.5144
000017_left_video_125.jpg,322.5,340.4,422.3,382.7,852.8,372.9,751.3,406.6,0.3,203.6,434.1,203.6,434.1,395.1,0.3,395.1,694.4,320.9,1400.0,320.9,1400.0,471.4,694.4,471.4,0.8469,0.8877,0.8994,0.8501,0.9999,0.9998,-27.4111,-11.0088,196.3208,-25.6497,-10.0062,278.8051,24.4135,-8.7304,215.2124,17.4499,-6.5728,268.4499
000017_left_video_126.jpg,313.7,339.7,418.4,379.3,853.7,373.1,750.8,405.4,0.4,206.4,433.8,206.4,433.8,395.5,0.4,395.5,697.2,325.8,1399.9,325.8,1399.9,471.4,697.2,471.4,0.8591,0.9981,0.9974,0.8622,0.9999,0.9998,-28.1043,-11.0229,195.4084,-26.017,-10.398,277.1897,24.2591,-8.6221,213.0452,17.2002,-6.6547,265.5827
000017_left_video_127.jpg,316.9,336.3,418.4,382.5,853.8,374.7,752.5,402.8,0.3,205.3,433.2,205.3,433.2,396.2,0.3,396.2,700.7,327.2,1400.0,327.2,1400.0,471.5,700.7,471.5,0.8602,0.9974,0.997,0.8622,0.9999,0.9999,-27.5987,-11.2554,193.9521,-26.4299,-10.133,281.5889,24.5645,-8.5624,215.6369,17.638,-7.0734,268.9742
000017_left_video_128.jpg,310.1,341.6,416.5,382.7,855.7,373.4,750.2,400.6,0.3,207.0,430.2,207.0,430.2,400.4,0.3,400.4,703.0,329.1,1399.9,329.1,1399.9,470.7,703.0,470.7,0.8485,0.9971,0.9962,0.8678,1.0,0.9999,-28.4801,-10.861,195.6837,-26.8081,-10.1527,282.8861,24.9937,-8.7782,217.6715,17.3496,-7.3587,269.0791
000017_left_video_129.jpg,313.7,344.0,420.9,387.1,851.5,375.6,748.4,399.3,0.3,200.4,428.3,200.4,428.3,403.4,0.3,403.4,705.4,326.9,1400.0,326.9,1400.0,471.2,705.4,471.2,0.8619,0.9983,0.9975,0.8646,1.0,0.9999,-28.5046,-10.7732,198.1919,-25.7229,-9.3796,277.5843,24.8131,-8.6387,219.938,17.1236,-7.5279,269.1607
000017_left_video_13.jpg,425.7,462.8,513.2,539.2,893.2,474.9,786.4,474.3,0.0,320.6,534.8,320.6,534.8,562.8,0.0,562.8,760.8,406.1,1400.0,406.1,1400.0,551.4,760.8,551.4,0.6359,0.9994,0.999,0.7722,1.0,0.9998,-18.6836,0.4826,206.7312,-12.9071,10.2983,265.4662,29.834,1.8228,224.7924,20.9512,2.0047,256.2762
000017_left_video_130.jpg,325.4,339.8,415.1,399.9,848.2,374.6,748.8,394.1,0.3,201.6,425.9,201.6,425.9,402.2,0.3,402.2,707.7,330.1,1400.0,330.1,1400.0,470.1,707.7,470.1,0.8622,0.8698,0.8987,0.8696,0.9999,0.9998,-26.8507,-10.9473,194.2321,-27.015,-7.8359,283.073,24.8316,-8.874,223.2176,17.1706,-8.1937,269.0923
000017_left_video_131.jpg,308.3,339.5,417.0,386.8,851.9,372.1,750.7,394.9,0.4,199.2,426.2,199.2,426.2,406.0,0.4,406.0,712.8,324.8,1399.9,324.8,1399.9,468.5,712.8,468.5,0.8651,0.9968,0.9952,0.8639,0.9999,0.9998,-28.6912,-11.0737,195.9778,-26.3704,-9.4663,278.9691,24.9339,-9.0346,220.6353,17.2801,-8.0285,267.0144
000017_left_video_132.jpg,316.0,341.6,413.7,395.3,856.2,372.1,757.7,387.8,0.3,202.3,422.6,202.3,422.6,411.3,0.3,411.3,713.2,324.1,1400.0,324.1,1400.0,468.5,713.2,468.5,0.863,0.9941,0.9925,0.8608,0.9999,0.9998,-27.9032,-10.8509,195.5018,-26.9801,-8.3877,280.7421,30.0163,-10.6822,260.8716,18.3287,-9.0102,269.3155
000017_left_video_133.jpg,318.4,342.9,409.8,403.2,854.9,375.9,743.2,390.5,0.3,201.9,422.2,201.9,422.2,413.0,0.3,413.0,715.4,324.5,1400.0,324.5,1400.0,467.9,715.4,467.9,0.8517,0.9804,0.9781,0.8727,0.9999,0.9999,-27.4473,-10.6397,193.8633,-27.8122,-7.4118,283.903,29.7896,-10.187,260.3053,16.309,-8.581,266.7618
000017_left_video_134.jpg,313.8,338.1,413.1,396.1,853.8,370.7,758.9,379.6,0.2,202.0,421.1,202.0,421.1,416.5,0.2,416.5,716.9,324.6,1400.0,324.6,1400.0,466.3,716.9,466.3,0.8628,0.9994,0.9991,0.8609,0.9999,0.9998,-28.0039,-11.1359,194.7751,-26.3904,-8.0755,273.7907,30.1973,-11.0318,265.0839,18.5303,-10.0898,270.0055
000017_left_video_135.jpg,317.2,336.0,410.6,400.6,851.4,372.3,741.6,377.5,0.1,198.1,416.5,198.1,416.5,415.8,0.1,415.8,720.7,319.5,1400.0,319.5,1400.0,462.0,720.7,462.0,0.8528,0.9981,0.9972,0.8731,0.9999,0.9998,-27.6108,-11.2995,194.2328,-27.1257,-7.6021,277.9788,29.4909,-10.6834,261.5116,16.355,-10.3946,270.8969
000017_left_video_136.jpg,314.9,332.6,409.0,396.8,852.9,369.2,742.8,372.7,0.1,193.1,415.2,193.1,415.2,417.3,0.1,417.3,722.9,315.0,1399.9,315.0,1399.9,460.4,722.9,460.4,0.8448,0.9976,0.9967,0.8623,0.9999,0.9999,-28.1511,-11.7512,196.5163,-27.1962,-8.0641,276.5369,29.8879,-11.1486,263.3604,16.4069,-10.9463,269.2033
000017_left_video_137.jpg,324.8,334.4,412.6,405.3,848.2,355.7,761.3,361.3,0.1,190.8,416.7,190.8,416.7,417.4,0.1,417.4,730.3,313.4,1400.0,313.4,1400.0,456.9,730.3,456.9,0.8128,0.9908,0.987,0.8697,0.9999,0.9997,-28.039,-11.9297,202.409,-26.6986,-6.9365,276.3036,29.4176,-12.898,264.4428,18.9142,-12.4971,271.0757
000017_left_video_138.jpg,328.1,331.2,411.1,403.8,852.8,348.9,770.4,354.2,0.0,171.2,417.3,171.2,417.3,419.0,0.0,419.0,729.4,307.1,1400.0,307.1,1400.0,454.8,729.4,454.8,0.8408,0.9943,0.9925,0.8539,0.9999,0.9997,-27.3447,-12.073,199.6672,-26.5714,-7.0481,272.965,30.0002,-13.7571,264.4612,20.0044,-13.3575,269.9024
000017_left_video_139.jpg,333.1,330.4,413.4,397.9,860.3,344.0,769.4,342.8,0.0,162.3,418.4,162.3,418.4,414.2,0.0,414.2,737.8,297.8,1400.0,297.8,1400.0,448.0,737.8,448.0,0.8415,0.9986,0.9981,0.8672,0.9999,0.9996,-27.6715,-12.5124,205.636,-27.0995,-8.0629,281.5652,30.8473,-14.3293,263.6111,19.8299,-14.7917,269.2826
000017_left_video_14.jpg,451.3,485.6,509.8,553.7,889.5,479.6,779.5,487.1,0.1,317.9,534.7,317.9,534.7,562.6,0.1,562.6,756.8,415.6,1400.0,415.6,1400.0,556.6,756.8,556.6,0.6858,0.9992,0.9989,0.7366,1.0,0.9998,-16.577,2.8028,212.0915,-13.4072,12.1983,266.8457,30.8957,2.4423,235.9309,19.956,3.5433,254.3473
000017_left_video_140.jpg,331.8,327.6,409.0,395.5,864.5,340.0,771.4,334.1,0.2,172.5,416.1,172.5,416.1,414.6,0.2,414.6,743.8,289.9,1400.0,289.9,1400.0,444.3,743.8,444.3,0.8304,0.9796,0.9755,0.8501,0.9999,0.9996,-36.5658,-16.8198,270.485,-27.9508,-8.4642,284.2101,31.5498,-14.9148,265.075,20.8693,-16.5294,279.7712
000017_left_video_141.jpg,338.0,316.8,406.6,397.9,860.7,331.4,769.6,321.0,0.5,159.7,417.2,159.7,417.2,415.8,0.5,415.8,745.4,281.8,1400.0,281.8,1400.0,439.2,745.4,439.2,0.8323,0.9898,0.9883,0.8518,0.9999,0.9997,-26.7795,-13.6376,202.5263,-27.2033,-7.8298,273.4251,31.233,-16.0871,266.4727,20.598,-18.2509,279.3505
000017_left_video_142.jpg,351.6,305.9,411.5,388.5,861.4,328.2,773.9,299.1,0.2,157.1,420.6,157.1,420.6,400.5,0.2,400.5,745.0,268.6,1399.8,268.6,1399.8,434.0,745.0,434.0,0.7236,0.9781,0.9757,0.8684,0.9999,0.9998,-25.3354,-14.6162,201.4944,-27.0375,-9.2178,278.2993,31.3722,-16.5204,266.8994,21.2812,-21.2803,280.8018
000017_left_video_143.jpg,360.8,312.6,416.0,395.6,861.5,328.1,773.5,292.6,0.3,136.6,426.0,136.6,426.0,410.5,0.3,410.5,755.6,262.8,1400.0,262.8,1400.0,428.7,755.6,428.7,0.7586,0.9868,0.9847,0.8347,0.9999,0.9997,-24.5217,-14.0125,202.0789,-26.3499,-8.2467,277.3527,31.171,-16.4205,265.0807,21.2118,-22.1348,280.5921
000017_left_video_144.jpg,554.8,413.2,547.3,469.0,867.9,324.6,779.8,288.9,0.0,31.7,431.3,31.7,431.3,407.3,0.0,407.3,761.2,256.3,1399.9,256.3,1399.9,425.0,761.2,425.0,0.7879,0.6932,0.4873,0.8774,0.9999,0.9998,-7.6191,-5.6503,264.8405,-8.6423,1.4142,267.1683,31.8606,-16.7999,264.0862,22.1127,-22.6891,281.3216
000017_left_video_145.jpg,534.5,401.7,539.6,455.5,871.1,319.6,786.4,280.6,0.0,28.6,431.1,28.6,431.1,402.9,0.0,402.9,767.1,250.1,1400.0,250.1,1400.0,419.7,767.1,419.7,0.7835,0.1065,0.0508,0.8724,0.9999,0.9998,-10.1898,-7.1073,264.9729,-9.6048,-0.3063,266.6339,32.3928,-17.4997,265.1411,22.8839,-23.6845,279.9175
000017_left_video_146.jpg,577.7,404.9,568.2,452.4,869.6,312.7,787.9,266.4,0.0,14.7,432.4,14.7,432.4,402.7,0.0,402.7,768.0,240.0,1400.0,240.0,1400.0,416.5,768.0,416.5,0.7996,0.0736,0.0385,0.8585,0.9999,0.9998,-4.7287,-6.7047,265.0527,-5.9693,-0.7012,266.7921,32.3655,-18.4655,266.4793,22.9368,-25.4179,278.1287
000017_left_video_147.jpg,535.5,373.3,528.9,431.4,873.3,312.7,791.0,264.8,0.0,12.7,435.4,12.7,435.4,391.2,0.0,391.2,773.0,239.2,1400.0,239.2,1400.0,415.1,773.0,415.1,0.8017,0.1255,0.069,0.872,0.9999,0.9998,-10.0937,-10.7306,265.7715,-10.9414,-3.3652,266.0302,32.7873,-18.438,266.0836,23.3676,-25.6514,278.3589
000017_left_video_148.jpg,585.5,406.0,571.6,453.1,880.6,314.3,806.8,252.1,0.0,1.8,436.8,1.8,436.8,387.1,0.0,387.1,779.3,227.9,1400.0,227.9,1400.0,410.0,779.3,410.0,0.7721,0.2195,0.0996,0.8974,1.0,0.9999,-3.7562,-6.5903,266.0511,-5.5772,-0.6166,268.7599,33.1603,-17.9353,261.7119,24.6616,-26.4746,269.5631
000017_left_video_149.jpg,571.9,404.3,562.1,450.6,881.5,311.9,809.1,247.8,0.0,1.6,435.0,1.6,435.0,375.4,0.0,375.4,783.5,220.7,1400.0,220.7,1400.0,407.3,783.5,407.3,0.6392,0.4659,0.2134,0.8915,1.0,0.9999,-5.4575,-6.7745,264.8172,-6.754,-0.9315,267.1151,33.6718,-18.4538,264.8513,24.8318,-26.8916,268.2057
000017_left_video_15.jpg,442.4,491.6,507.7,556.3,889.6,487.8,779.1,494.1,0.2,316.8,533.4,316.8,533.4,574.6,0.2,574.6,758.8,423.2,1400.0,423.2,1400.0,561.9,758.8,561.9,0.7734,0.9992,0.9987,0.7598,1.0,0.9998,-17.5836,3.4307,213.3753,-13.6076,12.468,265.5382,29.0606,3.1645,221.836,19.8791,4.3866,253.9852
000017_left_video_150.jpg,606.1,376.9,591.2,413.2,883.0,300.5,805.8,247.9,0.0,6.8,433.8,6.8,433.8,353.5,0.0,353.5,787.0,214.1,1400.0,214.1,1400.0,404.6,787.0,404.6,0.736,0.079,0.0373,0.8917,0.9999,0.9998,-1.1318,-10.2036,263.9487,-3.0387,-5.6876,266.5859,33.7888,-19.852,264.2837,24.4649,-26.9399,268.8152
000017_left_video_151.jpg,580.1,403.9,567.0,448.8,887.8,303.6,814.2,244.7,0.0,2.6,437.7,2.6,437.7,353.8,0.0,353.8,790.6,206.8,1400.0,206.8,1400.0,401.1,790.6,401.1,0.7486,0.1398,0.0553,0.8931,1.0,0.9999,-4.4382,-6.8512,265.8321,-6.1675,-1.1681,268.7723,34.4048,-19.467,264.3652,25.5875,-27.3986,269.2887
000017_left_video_152.jpg,561.8,376.7,551.8,425.1,897.0,299.6,819.8,237.3,0.1,19.5,438.4,19.5,438.4,329.4,0.1,329.4,797.0,199.1,1400.0,199.1,1400.0,396.4,797.0,396.4,0.5916,0.4169,0.2331,0.8861,1.0,0.9999,-6.6994,-10.2099,263.4611,-8.0121,-4.1535,265.2962,35.2255,-19.7807,261.8382,25.8505,-27.8575,264.6149
000017_left_video_153.jpg,555.5,361.9,549.6,401.2,895.6,292.8,823.7,225.3,0.1,6.4,448.2,6.4,448.2,288.9,0.1,288.9,799.6,196.4,1400.0,196.4,1400.0,393.0,799.6,393.0,0.7041,0.3808,0.1914,0.9011,0.9999,0.9999,-7.5499,-12.1648,265.5161,-8.2856,-7.175,265.137,35.178,-20.7054,262.7904,26.4613,-29.5047,265.8028
000017_left_video_154.jpg,547.4,277.5,527.5,315.6,890.4,291.8,818.8,216.9,0.0,0.0,420.2,0.0,420.2,279.0,0.0,279.0,798.7,191.7,1400.0,191.7,1400.0,390.8,798.7,390.8,0.7424,0.0352,0.0304,0.8908,1.0,0.9999,-8.9992,-23.9863,278.6133,-11.8067,-19.1833,282.4809,34.3922,-20.7501,261.7724,25.9399,-30.6887,266.8334
000017_left_video_155.jpg,540.1,332.6,535.2,362.8,896.5,285.8,825.4,212.5,0.0,0.0,443.2,0.0,443.2,284.9,0.0,284.9,796.4,188.0,1400.0,188.0,1400.0,387.5,796.4,387.5,0.789,0.0608,0.0271,0.8789,1.0,0.9999,-9.8394,-16.4424,274.9674,-10.2257,-12.1742,268.2363,35.1842,-21.518,261.9962,26.8681,-31.3514,267.7084
